60,98,144,1
59,97,143,1
60,98,144,1
60,98,144,1
61,99,145,1
60,99,145,1
61,100,146,1
61,100,146,1
61,100,146,1
59,100,146,1
59,100,146,1
59,100,146,1
62,101,147,1
62,101,147,1
62,101,147,1
59,101,145,1
59,101,145,1
58,102,144,1
58,102,144,1
58,102,144,1
61,103,145,1
60,98,143,1
60,98,143,1
59,97,143,1
59,97,143,1
60,98,144,1
60,98,144,1
61,99,145,1
61,99,145,1
62,100,146,1
61,100,146,1
61,100,146,1
60,99,145,1
61,100,146,1
59,100,146,1
59,100,146,1
59,100,146,1
62,101,147,1
62,101,147,1
62,101,147,1
59,101,145,1
60,102,146,1
58,102,144,1
57,101,143,1
56,100,142,1
59,101,143,1
59,98,143,1
58,97,142,1
59,98,143,1
60,99,144,1
60,99,144,1
60,99,144,1
60,99,145,1
61,100,146,1
62,101,147,1
61,100,146,1
59,100,146,1
56,99,145,1
57,100,146,1
57,100,146,1
59,100,146,1
59,100,146,1
59,100,146,1
60,101,147,1
60,101,147,1
59,101,145,1
60,102,146,1
60,102,146,1
59,101,145,1
57,99,143,1
57,99,143,1
59,98,143,1
58,97,142,1
59,98,143,1
60,99,144,1
60,99,144,1
61,100,145,1
61,100,146,1
60,99,145,1
61,100,146,1
61,100,146,1
59,100,146,1
58,101,147,1
58,101,147,1
58,101,147,1
60,101,147,1
59,100,146,1
59,100,146,1
60,101,147,1
59,100,146,1
60,102,146,1
59,101,145,1
59,101,145,1
60,102,146,1
58,100,144,1
56,98,142,1
59,98,143,1
58,97,142,1
59,98,143,1
60,99,144,1
60,99,144,1
60,99,144,1
60,99,145,1
60,99,145,1
60,99,145,1
60,99,145,1
58,99,145,1
57,100,146,1
58,101,147,1
58,101,147,1
60,101,147,1
59,100,146,1
58,99,145,1
58,99,145,1
59,100,146,1
60,102,146,1
59,101,145,1
58,100,144,1
59,101,145,1
57,99,141,1
56,98,140,1
59,98,143,1
58,97,142,1
59,98,143,1
60,99,144,1
60,99,144,1
59,98,143,1
58,97,143,1
59,98,144,1
59,98,144,1
60,99,145,1
58,99,145,1
56,99,145,1
57,100,146,1
57,100,146,1
59,100,146,1
59,100,146,1
58,99,145,1
58,99,145,1
59,100,146,1
59,101,145,1
59,101,145,1
59,101,145,1
58,100,144,1
57,99,141,1
57,99,141,1
88,69,125,2
89,69,127,2
88,68,126,2
87,67,125,2
87,67,125,2
89,68,128,2
89,68,128,2
89,68,128,2
89,68,128,2
90,68,130,2
90,68,130,2
89,67,129,2
90,68,130,2
91,69,131,2
91,69,131,2
91,69,131,2
91,70,130,2
90,69,129,2
88,68,128,2
88,67,129,2
89,68,130,2
89,68,130,2
89,68,130,2
88,67,129,2
88,68,128,2
89,70,126,2
89,69,127,2
88,68,126,2
88,68,126,2
88,68,126,2
89,68,128,2
89,68,128,2
89,68,128,2
89,68,128,2
90,68,130,2
90,68,130,2
90,68,130,2
89,67,129,2
90,68,130,2
91,69,131,2
91,69,131,2
91,70,130,2
90,69,129,2
87,67,127,2
88,67,129,2
88,67,129,2
88,67,129,2
89,68,130,2
88,67,129,2
87,67,127,2
90,71,127,2
88,69,125,2
88,69,125,2
89,69,127,2
89,69,127,2
89,69,129,2
88,68,128,2
89,67,129,2
89,67,129,2
90,68,130,2
90,68,130,2
91,69,131,2
90,68,130,2
90,68,130,2
89,67,129,2
89,67,131,2
89,67,131,2
89,67,131,2
88,67,131,2
89,68,132,2
87,66,128,2
87,66,128,2
88,67,129,2
88,67,129,2
88,67,129,2
89,70,126,2
89,70,126,2
88,69,125,2
89,69,127,2
89,69,127,2
89,69,129,2
88,68,128,2
89,67,129,2
89,67,129,2
90,68,130,2
90,68,130,2
91,69,131,2
91,69,131,2
90,68,130,2
89,67,129,2
88,66,130,2
89,67,131,2
90,68,132,2
89,68,132,2
89,68,132,2
87,66,128,2
86,65,127,2
87,66,128,2
87,66,128,2
88,67,129,2
88,71,128,2
88,71,128,2
87,70,127,2
87,69,129,2
85,69,129,2
84,68,129,2
84,68,129,2
86,68,129,2
87,69,130,2
89,68,132,2
90,69,133,2
90,69,133,2
90,69,133,2
89,68,132,2
87,68,132,2
86,67,131,2
86,67,131,2
89,68,132,2
88,67,131,2
88,67,131,2
87,66,130,2
87,65,131,2
87,65,131,2
87,65,131,2
87,66,130,2
88,71,128,2
88,71,128,2
88,71,128,2
88,70,130,2
85,69,129,2
84,68,129,2
84,68,129,2
86,68,129,2
87,69,130,2
91,70,134,2
91,70,134,2
90,69,133,2
89,68,132,2
90,69,133,2
88,69,133,2
86,67,131,2
86,67,131,2
88,67,131,2
89,68,132,2
88,67,131,2
87,66,130,2
87,65,131,2
87,65,131,2
87,65,131,2
87,66,130,2
88,71,128,2
87,70,127,2
88,71,128,2
88,70,130,2
87,69,129,2
86,68,129,2
86,68,129,2
86,68,129,2
87,69,130,2
88,69,133,2
89,70,134,2
87,68,132,2
87,68,132,2
88,69,133,2
86,67,131,2
85,66,130,2
86,67,131,2
89,68,132,2
89,68,132,2
88,67,131,2
87,66,130,2
86,64,130,2
87,65,131,2
87,65,131,2
87,66,130,2
88,71,128,2
87,70,127,2
88,71,128,2
87,69,129,2
87,69,129,2
86,68,129,2
86,68,129,2
87,69,130,2
87,69,130,2
87,68,132,2
87,68,132,2
88,69,133,2
88,69,133,2
87,68,132,2
86,67,131,2
86,67,131,2
86,67,131,2
88,67,131,2
88,67,131,2
88,67,131,2
87,66,130,2
87,65,131,2
87,65,131,2
87,65,131,2
87,66,130,2
87,70,127,2
88,70,130,2
88,70,130,2
88,70,130,2
87,69,129,2
88,67,129,2
88,67,129,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,130,2
90,69,133,2
88,69,133,2
87,68,133,2
87,68,133,2
88,66,132,2
87,65,131,2
88,66,132,2
88,66,132,2
88,66,132,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
86,69,126,2
86,68,128,2
87,69,129,2
88,70,130,2
87,69,129,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,132,2
87,68,132,2
87,68,133,2
86,67,132,2
87,65,131,2
87,65,131,2
88,66,132,2
88,66,132,2
88,66,132,2
87,65,131,2
87,65,131,2
86,64,130,2
87,65,131,2
87,65,131,2
88,68,128,2
88,68,128,2
86,68,128,2
86,68,129,2
86,68,129,2
89,68,130,2
90,69,131,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,132,2
86,67,131,2
85,66,131,2
85,66,131,2
86,64,130,2
86,64,130,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
86,64,130,2
86,64,130,2
88,68,128,2
89,69,129,2
85,67,127,2
85,67,128,2
86,68,129,2
89,68,130,2
90,69,131,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,130,2
89,68,132,2
86,67,131,2
85,66,131,2
85,66,131,2
86,64,130,2
86,64,130,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
88,66,132,2
90,69,129,2
90,69,129,2
89,68,128,2
89,67,129,2
90,68,130,2
89,68,132,2
87,68,132,2
87,68,132,2
87,68,132,2
87,68,132,2
87,68,132,2
86,67,131,2
86,67,131,2
88,67,131,2
87,66,130,2
86,65,129,2
86,65,129,2
87,65,131,2
86,64,130,2
87,65,131,2
87,65,131,2
87,65,131,2
85,66,131,2
86,67,132,2
86,67,132,2
90,69,129,2
91,70,130,2
91,70,130,2
89,67,129,2
90,68,130,2
87,66,130,2
85,66,130,2
85,66,130,2
85,66,130,2
85,66,130,2
86,67,131,2
85,66,130,2
86,67,131,2
88,67,131,2
88,67,131,2
88,67,131,2
87,66,130,2
86,64,130,2
86,64,130,2
87,65,131,2
87,65,131,2
87,65,131,2
85,66,131,2
84,65,130,2
85,66,131,2
89,69,129,2
89,69,129,2
89,69,129,2
88,67,129,2
88,67,129,2
86,65,129,2
84,65,129,2
85,66,130,2
86,67,131,2
86,67,131,2
86,67,131,2
85,66,130,2
86,67,131,2
88,67,131,2
88,67,131,2
88,67,131,2
88,67,131,2
87,65,131,2
87,65,131,2
87,65,131,2
87,65,131,2
85,66,131,2
83,66,131,2
82,65,130,2
83,66,130,2
89,69,129,2
89,69,129,2
89,69,129,2
88,67,129,2
88,67,129,2
88,67,131,2
85,66,130,2
87,68,132,2
87,68,132,2
87,68,132,2
86,67,131,2
86,67,131,2
86,67,131,2
88,67,131,2
88,67,131,2
87,66,130,2
88,67,131,2
88,66,132,2
88,66,132,2
88,66,132,2
88,66,132,2
85,66,131,2
83,66,131,2
83,66,131,2
83,66,130,2
86,69,126,2
86,68,128,2
86,68,128,2
86,68,128,2
86,68,128,2
86,68,129,2
87,69,130,2
90,69,131,2
89,68,130,2
90,69,133,2
90,69,133,2
89,68,132,2
90,69,133,2
89,68,132,2
89,68,132,2
88,67,131,2
87,66,130,2
88,66,132,2
88,66,134,2
87,65,133,2
87,65,133,2
87,65,133,2
87,65,133,2
88,66,134,2
87,65,131,2
85,68,125,2
85,67,127,2
85,67,127,2
85,67,127,2
85,67,127,2
86,68,129,2
86,68,129,2
89,68,130,2
89,68,130,2
90,69,133,2
90,69,133,2
90,69,133,2
89,68,132,2
89,68,132,2
89,68,132,2
88,67,131,2
88,67,131,2
88,66,132,2
87,65,133,2
85,63,131,2
86,64,132,2
87,65,133,2
87,65,133,2
88,66,134,2
87,65,131,2
85,68,125,2
85,67,127,2
85,67,127,2
85,67,127,2
85,67,127,2
86,68,129,2
84,66,127,2
87,66,128,2
89,68,130,2
89,68,132,2
89,68,132,2
89,68,132,2
88,67,131,2
89,68,132,2
88,67,131,2
88,67,131,2
87,66,130,2
87,65,131,2
86,64,132,2
85,63,131,2
86,64,132,2
87,65,133,2
87,65,133,2
87,65,133,2
86,64,130,2
85,68,125,2
85,67,127,2
85,67,127,2
85,67,127,2
85,67,127,2
86,68,129,2
85,67,128,2
86,65,127,2
88,67,129,2
88,67,131,2
89,68,132,2
88,67,131,2
89,68,132,2
89,68,132,2
88,67,131,2
88,67,131,2
88,67,131,2
88,66,132,2
87,65,133,2
86,64,132,2
86,64,132,2
86,64,132,2
87,65,133,2
87,65,133,2
87,65,131,2
85,67,128,2
85,67,128,2
86,68,129,2
86,68,129,2
87,69,130,2
87,69,130,2
84,68,129,2
84,68,129,2
84,68,129,2
86,68,129,2
86,68,129,2
86,68,129,2
87,69,130,2
87,68,132,2
86,67,131,2
86,67,131,2
87,68,132,2
89,67,133,2
88,66,132,2
87,65,131,2
86,64,130,2
87,65,131,2
86,67,132,2
85,66,131,2
85,66,130,2
86,68,129,2
86,68,129,2
86,68,129,2
87,69,130,2
87,69,130,2
87,69,130,2
84,68,129,2
84,68,129,2
85,69,130,2
87,69,130,2
86,68,129,2
86,68,129,2
87,69,130,2
87,68,132,2
86,67,131,2
86,67,131,2
86,67,131,2
88,66,132,2
87,65,131,2
87,65,131,2
86,64,130,2
86,64,130,2
85,66,131,2
84,65,130,2
84,65,129,2
86,68,129,2
86,68,129,2
86,68,129,2
86,68,129,2
87,69,130,2
87,69,130,2
84,68,129,2
84,68,129,2
84,68,129,2
86,68,129,2
86,68,129,2
86,68,129,2
87,69,130,2
87,68,132,2
86,67,131,2
85,66,130,2
84,65,129,2
86,64,130,2
87,65,131,2
87,65,131,2
86,64,130,2
85,63,129,2
83,64,129,2
84,65,130,2
84,65,129,2
86,68,129,2
86,68,129,2
86,68,129,2
86,68,129,2
86,68,129,2
86,68,129,2
83,67,128,2
84,68,129,2
83,67,128,2
86,68,129,2
86,68,129,2
86,68,129,2
86,68,129,2
86,67,131,2
86,67,131,2
84,65,129,2
84,65,129,2
86,64,130,2
86,64,130,2
86,64,130,2
85,63,129,2
85,63,129,2
83,64,129,2
84,65,130,2
84,65,129,2
87,66,128,2
88,67,129,2
87,67,127,2
87,67,127,2
88,68,128,2
85,67,128,2
82,66,127,2
84,67,131,2
83,66,130,2
85,66,130,2
85,66,130,2
85,66,130,2
83,66,130,2
85,66,131,2
87,65,131,2
87,65,131,2
84,65,129,2
84,65,129,2
81,64,128,2
83,64,129,2
83,64,129,2
83,64,129,2
83,64,128,2
84,65,129,2
82,66,127,2
95,112,28,3
95,112,28,3
95,113,27,3
94,112,26,3
93,111,25,3
94,112,26,3
92,110,22,3
93,111,23,3
93,111,23,3
93,111,23,3
90,110,22,3
90,110,22,3
91,111,23,3
90,110,22,3
88,110,22,3
88,110,22,3
88,110,22,3
90,110,22,3
90,111,21,3
90,111,21,3
90,111,21,3
90,111,21,3
90,111,21,3
89,109,21,3
89,109,21,3
97,114,30,3
96,113,29,3
95,113,27,3
94,112,26,3
93,111,25,3
93,111,25,3
94,112,24,3
92,110,22,3
92,110,22,3
92,110,22,3
91,111,23,3
91,111,23,3
91,111,23,3
90,110,22,3
87,109,21,3
87,109,21,3
88,110,22,3
90,110,22,3
89,110,20,3
90,111,21,3
91,112,22,3
91,112,22,3
91,112,22,3
90,110,22,3
89,109,21,3
97,115,29,3
96,114,28,3
93,113,27,3
92,112,26,3
90,112,26,3
92,112,26,3
92,112,26,3
90,110,24,3
88,108,20,3
89,109,21,3
90,111,21,3
91,112,22,3
91,112,22,3
91,112,22,3
88,111,21,3
88,111,21,3
88,111,19,3
87,110,18,3
86,109,17,3
86,109,19,3
88,111,21,3
92,113,23,3
92,113,23,3
91,111,23,3
88,110,22,3
98,116,30,3
96,114,28,3
92,112,26,3
91,111,25,3
90,112,26,3
92,112,26,3
91,111,25,3
90,110,24,3
88,108,20,3
89,109,21,3
90,111,21,3
90,111,21,3
90,111,21,3
91,112,22,3
90,113,23,3
90,113,23,3
88,111,19,3
86,109,17,3
86,109,17,3
86,109,19,3
88,111,21,3
91,112,22,3
91,112,22,3
91,111,23,3
88,110,22,3
99,117,31,3
98,116,30,3
94,114,28,3
92,112,26,3
90,112,26,3
91,111,25,3
89,109,23,3
89,109,23,3
89,109,21,3
91,111,23,3
91,112,22,3
91,112,22,3
90,111,21,3
91,112,22,3
89,112,22,3
89,112,22,3
88,111,19,3
87,110,18,3
87,110,18,3
87,110,20,3
85,110,20,3
85,110,21,3
86,111,22,3
86,111,22,3
87,112,23,3
100,118,32,3
99,117,31,3
95,115,29,3
93,113,27,3
91,113,27,3
92,112,26,3
90,110,24,3
89,109,23,3
90,110,22,3
92,112,24,3
93,114,24,3
92,113,23,3
91,112,22,3
90,111,21,3
89,112,22,3
89,112,22,3
89,112,20,3
88,111,19,3
87,110,18,3
88,111,21,3
86,111,21,3
85,110,21,3
86,111,22,3
87,112,23,3
87,112,23,3
98,116,28,3
98,116,28,3
95,115,27,3
95,115,27,3
94,114,26,3
92,112,24,3
91,112,22,3
90,111,21,3
90,111,21,3
91,112,22,3
91,112,20,3
92,113,21,3
91,112,20,3
90,111,21,3
89,112,22,3
89,112,22,3
89,112,22,3
90,112,24,3
89,111,23,3
88,110,22,3
86,111,22,3
87,112,23,3
87,112,23,3
87,112,23,3
87,112,23,3
98,116,28,3
98,116,28,3
96,116,28,3
95,115,27,3
94,114,26,3
92,112,24,3
91,112,22,3
90,111,21,3
89,110,20,3
90,111,21,3
89,110,18,3
90,111,19,3
92,113,21,3
92,113,23,3
90,113,23,3
88,111,21,3
88,111,21,3
90,112,24,3
90,112,24,3
89,111,23,3
87,112,23,3
87,112,23,3
87,112,23,3
87,112,23,3
87,112,23,3
96,117,27,3
98,116,27,3
98,116,27,3
97,115,26,3
94,112,23,3
93,111,22,3
91,112,20,3
90,111,19,3
90,111,19,3
89,110,18,3
89,110,18,3
90,111,19,3
91,112,20,3
92,113,23,3
90,113,23,3
89,112,22,3
89,112,22,3
90,112,24,3
90,112,24,3
89,111,23,3
87,112,23,3
90,112,24,3
92,112,24,3
92,112,24,3
91,111,23,3
96,117,27,3
98,116,27,3
97,115,26,3
96,114,25,3
95,113,24,3
95,113,24,3
92,113,21,3
91,112,20,3
90,111,19,3
90,111,19,3
91,112,20,3
92,113,21,3
92,113,21,3
91,112,22,3
89,112,22,3
89,112,22,3
90,113,23,3
90,112,24,3
90,112,24,3
89,111,23,3
88,113,24,3
91,113,25,3
93,113,25,3
92,112,24,3
91,111,23,3
96,117,27,3
96,117,27,3
95,116,26,3
94,115,25,3
94,115,25,3
96,114,25,3
96,114,25,3
95,113,24,3
94,112,23,3
94,112,23,3
94,112,23,3
94,112,23,3
95,113,24,3
94,112,23,3
93,111,22,3
92,110,21,3
93,111,22,3
93,111,22,3
95,113,24,3
95,113,24,3
95,113,24,3
97,113,24,3
97,113,24,3
96,112,23,3
97,113,24,3
95,116,26,3
95,116,26,3
95,116,26,3
95,116,26,3
94,115,25,3
96,114,25,3
97,115,26,3
97,115,26,3
95,113,24,3
95,113,24,3
95,113,24,3
95,113,24,3
96,114,25,3
96,114,25,3
95,113,24,3
94,112,23,3
94,112,23,3
94,112,23,3
95,113,24,3
96,114,25,3
96,114,25,3
97,113,24,3
98,114,25,3
98,114,25,3
97,113,24,3
94,115,25,3
95,116,26,3
95,116,26,3
95,116,26,3
95,116,26,3
96,114,25,3
96,114,25,3
96,114,25,3
96,114,25,3
96,114,25,3
96,114,25,3
96,114,25,3
97,115,26,3
97,115,26,3
96,114,25,3
96,114,25,3
95,113,24,3
95,113,24,3
95,113,24,3
95,113,24,3
96,114,25,3
98,114,25,3
98,114,25,3
98,114,25,3
97,113,24,3
95,116,26,3
95,116,26,3
95,116,26,3
95,116,26,3
96,117,27,3
97,115,26,3
96,114,25,3
97,115,26,3
97,115,26,3
97,115,26,3
96,114,25,3
97,115,26,3
97,115,26,3
97,115,26,3
97,115,26,3
97,115,26,3
97,115,26,3
96,114,25,3
95,113,24,3
96,114,25,3
96,114,25,3
98,114,25,3
98,114,25,3
98,114,25,3
98,114,25,3
95,116,24,3
95,116,24,3
95,116,24,3
97,116,24,3
98,117,25,3
100,116,27,3
99,115,26,3
99,115,26,3
99,115,26,3
98,114,25,3
96,114,25,3
97,115,26,3
97,115,26,3
97,115,26,3
97,116,24,3
97,116,24,3
97,116,24,3
97,116,24,3
95,114,22,3
95,114,22,3
96,115,23,3
96,114,25,3
96,114,25,3
96,114,25,3
96,114,25,3
96,117,25,3
96,117,25,3
95,116,24,3
97,116,24,3
98,117,25,3
100,116,27,3
100,116,27,3
100,116,27,3
98,114,25,3
98,114,25,3
96,114,25,3
97,115,26,3
97,115,26,3
96,114,25,3
97,116,24,3
97,116,24,3
97,116,24,3
97,116,24,3
96,115,23,3
96,115,23,3
95,114,22,3
95,113,24,3
95,113,24,3
95,113,24,3
96,114,25,3
96,117,25,3
95,116,24,3
95,116,24,3
97,116,24,3
98,117,25,3
99,115,26,3
100,116,27,3
100,116,27,3
98,114,25,3
98,114,25,3
96,114,25,3
97,115,26,3
97,115,26,3
96,114,25,3
96,115,23,3
96,115,23,3
97,116,24,3
97,116,24,3
96,115,22,3
96,115,22,3
95,114,21,3
94,113,21,3
95,113,24,3
96,114,25,3
96,114,25,3
96,117,25,3
95,116,24,3
95,116,24,3
97,116,24,3
97,116,24,3
99,115,26,3
99,115,26,3
99,115,26,3
99,115,26,3
99,115,26,3
96,114,25,3
97,115,26,3
97,115,26,3
96,114,25,3
96,115,23,3
96,115,23,3
96,115,23,3
96,115,23,3
95,114,21,3
95,114,21,3
95,114,21,3
95,114,22,3
96,114,25,3
96,114,25,3
96,114,25,3
96,116,28,3
95,115,27,3
95,116,26,3
95,116,26,3
95,116,24,3
97,115,26,3
97,115,26,3
98,116,27,3
98,116,27,3
97,115,26,3
95,116,24,3
95,116,24,3
95,116,24,3
97,116,24,3
96,115,23,3
95,114,22,3
96,115,23,3
96,115,23,3
93,115,21,3
93,115,21,3
93,115,21,3
95,114,22,3
97,116,24,3
97,116,24,3
97,116,24,3
96,116,28,3
95,115,27,3
95,116,26,3
94,115,25,3
94,115,23,3
97,115,26,3
97,115,26,3
98,116,27,3
98,116,27,3
97,115,26,3
95,116,24,3
95,116,24,3
95,116,24,3
97,116,24,3
95,114,22,3
94,113,21,3
95,114,22,3
95,114,22,3
93,115,21,3
93,115,21,3
93,115,21,3
96,115,23,3
97,116,24,3
98,117,25,3
98,117,25,3
